college_name,city,state,nirf_rank,nirf_score,category,careers,min_cutoff,fees_lpa,avg_package_lpa
"KSR INSTITUTE FOR ENGINEERING AND TECHNOLOGY, NAMAKKAL",Namakkal,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Kumaraguru College of Technology,Coimbatore,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Kunwar Satyavira College of Engineering and Management,Bijnor,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Kuppam Engineering College,Kuppam,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Kurukshetra University,Kurukshetra,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
"L.D.College of Engineering, Ahmedabad 028.",Ahmedabad,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
L.J.Institue of Engineering and technology (SFI)-Ahmedabad 032,Ahmadabad,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
Lakireddy Bali Reddy College of Engineering (LBRCE),Mylavaram,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Lakshmi Narain College of Technology,Bhopal,Madhya Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Lakshmi Narain College of Technology & Science,Bhopal,Madhya Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Lakshmi Narain College of Technology Excellence,Bhopal,Madhya Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
"Lalit Narayan Mithila University, Darbhanga",Darbhanga,Bihar,,,Engineering,"Technology,Science",60,1.0,5.0
"Latha Mathavan Engineering College, Madurai",Madurai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"Laxmi Institute of Technology, Valsad",Valsad,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
Laxminarayan Innovation Technological University,Nagpur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
LBS INSTITUTE OF TECHNOLOGY FOR WOMEN,Thiruvananthapuram,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
Lendi Institute of Engineering & Technology,Vizianagaram,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
LINGAYAS INSTITUTE OF MANAGEMENT AND TECHNOLOGY,Vijayawada,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Lord Jagannath College of Engineering and Technology,Nagercoil,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Lords Institute of Engineering & Technology,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
LOURDES MOUNT COLLEGE OF ENGINEERING AND TECHNOLOGY,NATTALAM POST,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Lovely Professional University,Phagwara,Punjab,,,Engineering,"Technology,Science",60,1.0,5.0
Loyola Institute of Technology,Chennai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Loyola Institute of Technology and Science,Nagercoil,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Loyola-ICAM College of Engineering and Technology,Chennai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Lukhdhirji Engineering College,Morbi,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
M. A. M. College of Engineering,Tiruchirappalli,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
M. A. M. College of Engineering and Technology,Tiruchirappalli,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
M. I. E. T. Engineering College,Tiruchirappalli,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
M.A.M. School of Engineering (New),Tiruchirappalli,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"M.G.M'S COLLEGE OF ENGINEERING ,NANDED",Nanded,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"M.J.R. College of Engineering & Technology, Pulicherla",Chittoor,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
M.Kumarasamy College of Engineering,Karur,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
M.P.Nachimuthu M.Jaganathan Engineering College,Erode,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
M.R.K. Institute of Technology,Cuddalore,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"M.S. Bidwe College of Engineering, Latur",Latur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
M.S. Ramaiah University of Applied Sciences,Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Madanapalle Institute of Technology & Science,Madanapalle,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
"Madhav Institute of Technology and Science, Gole ka Mandir, P.O. Residency, Gwalior-474005",Gwalior,Madhya Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
"MADHU VACHASPATI INSTITUTE OF ENGINEERING AND TECHNOLOGY , KAUSHAMBI",KAUSHAMBI,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Madhuben and Bhanubhai Patel Institute of Technology,New Vallabh Vidyanagar,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
Maha Bharathi Engineering College,Viluppuram,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Maharaj Vijayaram Gajapathi Raj College of Engineering,Vizianagaram,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Maharaja Agrasen Institute of Technology,Delhi,Delhi,,,Engineering,"Technology,Science",60,1.0,5.0
"Maharaja Institute of Tech., Mysore",Mandya,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
"Maharaja Institute of Technology, Thandavapura",Mysuru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
MAHARAJA RANJIT SINGH STATE TECHNICAL UNIVERSITY,Bathinda,Punjab,,,Engineering,"Technology,Science",60,1.0,5.0
Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
Maharaja Surajmal Institute of Technology,New Delhi,Delhi,,,Engineering,"Technology,Science",60,1.0,5.0
Maharashtra Institute of Technology,Aurangabad,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Maharishi Markandeshwar (Deemed to be University),Ambala,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
"Maharshi Dayanand University, Rohtak",Rohtak,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
Maharshi Karve Stree Shikshan Samstha's Cummins College of Engineering for Women,Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Mahath Amma Institute of Engineering and Technology,Pudukkottai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"Mahatma Education Society's, Pillai HOC College of Engineering and technology",Raigarh,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Mahatma Gandhi Institute of Technology,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
"MAHATMA GANDHI MISSION COLLEGE OF ENGINEERING AND TECHNOLOGY, NOIDA",Noida,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Mahaveer Institute of Science &Technology,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Mahendra College of Engineering,Salem,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Mahendra Engineering College,Namakkal,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Mahendra Institute of Technology,Namakkal,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Mahindra University,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Mailam Engineering College,Villupuram,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Malaviya National Institute of Technology,Jaipur,Rajasthan,,,Engineering,"Technology,Science",60,1.0,5.0
Malla Reddy College of Engineering and Technology (Autonomous),Secunderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Malla Reddy College of Engineering for women,HYDERABAD,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Malla Reddy Engineering College,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Malla Reddy Engineering College for Women (Autonomous),Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Malla Reddy Institute of Engineering and Technology,Secunderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Malla Reddy Institute of Technology & Science,HYDERABAD,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Mallabhum Institute of Technology 158,Bankura,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
"Malnad College of Engineering, HASSAN",Hassan,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
Manakulavinayagar Institute of Technology,Puducherry,Pondicherry,,,Engineering,"Technology,Science",60,1.0,5.0
Manav Rachna International Institute of Research and Studies,Faridabad,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
Manav Rachna University,Faridabad,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
"Mangalam College of Engineering, Mangalam Hills, Ettumanoor P.O, Kottayam-686 631",Kottayam,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
"MANGALMAY INSTITUTE OF ENGINEERING AND TECHNOLOGY, GREATER NOIDA",Greater Noida,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Mangalore Institute of Technology & Engineering,Mangaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
MANGAYARKARASI COLLEGE OF ENGINEERING,MADURAI,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Manipal Institute of Technology,Manipal,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
"Manipal University, Jaipur",Jaipur,Rajasthan,,,Engineering,"Technology,Science",60,1.0,5.0
Manipur Technical University,Imphal,Manipur,,,Engineering,"Technology,Science",60,1.0,5.0
"Mar Athanasius College of Engineering, Kothamangalam, Ernakulam -686 666",Ernakulam,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
Mar Baselios Christian College of Engineering & Technology,Peermade,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
Mar Baselios College of Engineering and Technology,Thiruvananthapuram,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
Mar Baselios Institute of Technology and Science,Kothamangalam,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
"Maratha Mandal Engineering College, BELGAUM",Belgaum,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
MARATHA VIDYA PRASARAK SAMAJ'S KARMAVEER ADV. BABURAO GANPATRAO THAKARE COLLEGE OF ENGINEERING,Nashik,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Marathwada Mitra Mandal College of Engineering Pune,Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
MARATHWADA MITRA MANDAL'S INSTITUTE OF TECHNOLOGY,Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Marian Engineering College,Thiruvananthapuram,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
MARRI LAXMAN REDDY INSTITUTE OF TECHNOLOGY AND MANAGEMENT,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Marwadi University,Rajkot,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
"Matoshri Education Society's Matoshri College of Engineering & Research Centre, At-Po.Eklahare, Tal. & District- Nashik 422105.",Nashik,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Matrusri Enginering College,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
"MATSYODARI SHIKSHAN SANSTHA'S COLLEGE OF ENGINEERING AND TECHNOLOGY, JALNA",Jalna,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Maulana Abul Kalam Azad University of Technology,Nadia,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Maulana Azad National Urdu University,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
"MAULI GROUP OF INSTITUTIONS, COLLEGE OF ENGINEERING AND TECHNOLOGY",Shegaon,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"MBM University, Jodhpur",JODHPUR,Rajasthan,,,Engineering,"Technology,Science",60,1.0,5.0
MCKV Institute of Engineering,Howrah,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
Medi-Caps University,Indore,Madhya Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Meenaakshi Ramaswamy Engineering College,Ariyalur,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Meenakshi Sundararajan Engineering College,Chennai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Meerut Institute of Engineering & Technology,Meerut,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
"Meerut Institute Of Technology, Baral, Partapur, Meerut",Meerut,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Meghnad Saha Institute of Technology,Kolkata,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
Mepco Schlenk Engineering College,Sivakasi,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
MES Engineering College,Malappuram District,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
Methodist College of Engineering & Technology,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
MGM COLLEGE OF ENGINEERING AND PHARMACEUTICAL SCIENCES,Malappuram,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
MGM COLLEGE OF ENGINEERING AND TECHNOLOGY,ERNAKULAM,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
MIT Academy of Engineering,Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"MIT Art, Design and Technology University, Pune",Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
MKSSS`s Cummins College of Engineering for Women,Nagpur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
MLR Institute of Technology,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
MNR College of Engineering & Technology,Sangareddy,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Model Engineering College,Cochin,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
Model Institute of Engineering and Technology,Jammu,Jammu and Kashmir,,,Engineering,"Technology,Science",60,1.0,5.0
Modern Education Society`s College of Engineering,Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Mohamed Sathak A.J. College of Engineering,Kancheepuram,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"Mohamed Sathak Engineering College, Kilakarai",Ramanathapuram,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
MORADABAD INSTITUTE OF TECHNOLOGY,Moradabad,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Mother Terasa College of Engineering and Technology,Pudukkottai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Mother Theresa Institute of Engineering and Technology,Palamaner,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Motihari College of Engineering,Purba Champaran,Bihar,,,Engineering,"Technology,Science",60,1.0,5.0
Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Mount Zion College of Engineering and Technology,Pudukkottai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"Mount Zion College of Engineering and Technology for Women, Kozhyvalloor, Chengannur",Alappuzha,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
MUFFAKHAM JAH COLLEGE OF ENGINEERING AND TECHNOLOGY,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Muthayammal College of Engineering,Namakkal,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Muthayammal Engineering College,Namakkal,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
MUTHOOT INSTITUTE OF TECHNOLOGY AND SCIENCE,Puthencruz,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
Muzaffarpur Institute of Technology,Muzaffarpur,Bihar,,,Engineering,"Technology,Science",60,1.0,5.0
MVJ College of Engineering,Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
MVSR Engineering College,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
N. B. K. R. Institute of Science & Technology,Vidyanagar,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
N. B. Navale Sinhgad College of Engineering,Solapur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"N.P.R. College of Engineering and Technology, Natham Village, Dindigul",Dindigul,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"N.S.N COLLEGE OF ENGINEERING AND TECHNOLOGY, KARUR",Karur,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
NADAR SARASWATHI COLLEGE OF ENGINEERING & TECHNOLOGY,Theni,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Nadimpalli Satyanarayana Raju Institute of Technology,Visakhapatnam,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
"Nagarjuna College of Engg. & Technology, BANGALORE",Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
"Nagarjuna Institute of Engineering Technology and Management, Satanwari",Nagpur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"Nagesh Karajagi Orchid College of Engineering and Technology, Solapur.",Solapur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"Nagpur Institute of Technology, Katol road",Nagpur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
NALANDA INSTITUTE OF TECHNOLOGY CHANDAKA BHUBANESWAR,BHUBANESWAR,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
Nalla Malla Reddy Engineering College,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Nalla Narasimha Reddy Education Society`s Group of Institutions,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
"Nanasaheb Mahadik College of Engineering, Peth",Sangli,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Nandha College of Technology,Erode,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Nandha Engineering College,Erode,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Narasaraopeta Engineering College,Narasaraopet,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Narayana Engineering College,Gudur,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Narayana Engineering College,Nellore,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Narsimhareddy Engineering  College,Secunderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Narula Institute of Technology,Kolkata,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
National Engineering College,Kovilpatti,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
National Fire Service College,Nagpur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"National Institute of Advanced Manufacturing Technology, Ranchi",Ranchi,Jharkhand,,,Engineering,"Technology,Science",60,1.0,5.0
"National Institute of Food Technology, Enterprenurship and Management",Sonipat,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
"National Institute of Food Technology, Entrepreneurship and Management",Thanjavur,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
National Institute of Science & Technology,Berhampur,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
National Institute of Technology Agartala,Agratala,Tripura,,,Engineering,"Technology,Science",60,1.0,5.0
